,Species,Dead_Alive,Gear,SCL_notch,SCL_tip,SCW,CCL_notch,TestLevel_Before,Entangled
11335,Loggerhead,Alive,Pound net,70.7,73.3,54.3,78.2,155.4,Free
11336,Loggerhead,Dead,Pound net,62.6,64.7,52.2,67.7,155.4,Free
11337,Loggerhead,Dead,Pound net,62.6,64.7,52.2,67.7,155.4,Free
11338,Loggerhead,Dead,Dead Stranding,68.4,70.6,57.0,73.0,155.4,Free
11339,Loggerhead,Dead,Dead Stranding,68.4,70.6,57.0,73.0,155.4,Free
11340,Loggerhead,Dead,Dead Stranding,68.4,70.6,57.0,73.0,155.4,Free
11341,Loggerhead,Dead,Dead Stranding,68.4,70.6,57.0,73.0,155.4,Free
11342,Loggerhead,Alive,Pound net,56.4,57.5,47.4,60.7,155.4,Free
11343,Loggerhead,Alive,Pound net,56.4,57.5,47.4,60.7,155.4,Free
11344,Loggerhead,Alive,Pound net,54.1,55.9,46.8,58.8,155.4,Free
11345,Loggerhead,Alive,Pound net,54.1,55.9,46.8,58.8,155.4,Free
11346,Green,Alive,Pound net,30.4,30.8,25.3,31.1,78.7,Free
11347,Loggerhead,Alive,Pound net,59.6,60.0,47.5,65.0,159.4,Free
11348,Loggerhead,Alive,Pound net,59.6,60.0,47.5,65.0,159.4,Free
11349,Loggerhead,Alive,Gill net,75.0,76.7,60.5,80.5,1627.0,Free
11350,Loggerhead,Alive,Gill net,75.0,76.7,60.5,80.5,1627.0,Free
11351,Loggerhead,Alive,Pound net,57.2,58.2,49.4,61.7,155.4,Free
11352,Loggerhead,Alive,Pound net,57.2,58.2,49.4,61.7,155.4,Free
11353,Loggerhead,Alive,Pound net,63.7,65.1,52.0,69.7,155.4,Free
11354,Loggerhead,Alive,Pound net,63.7,65.1,52.0,69.7,155.4,Free
11355,Loggerhead,Alive,Pound net,63.7,65.0,52.9,67.5,155.4,Free
11356,Loggerhead,Alive,Pound net,63.7,65.0,52.9,67.5,155.4,Free
11357,Loggerhead,Alive,Pound net,63.7,65.0,52.9,67.5,155.4,Free
11358,Loggerhead,Alive,Pound net,63.7,65.0,52.9,67.5,155.4,Free
11359,Loggerhead,Alive,Pound net,55.8,57.1,47.8,60.9,155.4,Free
11360,Loggerhead,Alive,Pound net,55.8,57.1,47.8,60.9,155.4,Free
11361,Loggerhead,Alive,Pound net,68.3,70.4,57.2,74.8,155.4,Free
11362,Loggerhead,Alive,Pound net,68.3,70.4,57.2,74.8,155.4,Free
11363,Loggerhead,Alive,Pound net,52.6,53.8,45.2,57.5,155.4,Free
11364,Loggerhead,Alive,Pound net,52.6,53.8,45.2,57.5,155.4,Free
11365,Loggerhead,Alive,Pound net,56.6,58.0,46.6,62.1,155.4,Free
11366,Loggerhead,Alive,Pound net,56.6,58.0,46.6,62.1,155.4,Free
11367,Green,Alive,Pound net,27.7,28.5,22.0,28.7,78.7,Free
11368,Green,Alive,Pound net,27.7,28.5,22.0,28.7,78.7,Free
11369,Green,Alive,Pound net,23.1,23.9,19.9,24.6,78.7,Free
11370,Green,Alive,Pound net,23.1,23.9,19.9,24.6,78.7,Free
11371,Green,Alive,Pound net,26.7,27.3,22.3,27.8,78.7,Free
11372,Green,Alive,Pound net,26.7,27.3,22.3,27.8,78.7,Free
11373,Green,Dead,Pound net,21.7,21.9,17.6,22.3,78.7,Entangled
11374,Green,Dead,Pound net,21.7,21.9,17.6,22.3,78.7,Entangled
11375,Green,Alive,Pound net,29.8,30.3,25.9,31.5,78.7,Free
11376,Green,Alive,Pound net,29.8,30.3,25.9,31.5,78.7,Free
11377,Loggerhead,Alive,Gill net,53.1,54.7,47.2,56.6,155.4,Free
11378,Loggerhead,Alive,Gill net,53.1,54.7,47.2,56.6,155.4,Free
11379,Loggerhead,Alive,Gill net,65.0,66.0,51.0,70.5,155.4,Free
11384,Loggerhead,Alive,Pound net,81.7,84.9,63.8,88.7,155.4,Free
11385,Loggerhead,Alive,Pound net,81.7,84.9,63.8,88.7,155.4,Free
11386,Loggerhead,Alive,Pound net,59.8,60.6,50.6,67.8,116.6,Free
11387,Loggerhead,Alive,Pound net,59.8,60.6,50.6,67.8,116.6,Free
11388,Loggerhead,Alive,Pound net,59.8,60.6,50.6,67.8,116.6,Free
11389,Loggerhead,Alive,Pound net,59.8,60.6,50.6,67.8,116.6,Free
11390,Loggerhead,Alive,Gill net,67.5,68.7,55.0,73.1,155.4,Free
11391,Loggerhead,Alive,Gill net,67.5,68.7,55.0,73.1,155.4,Free
11392,Loggerhead,Alive,Pound net,69.8,71.7,57.2,75.1,155.4,Free
11393,Loggerhead,Alive,Pound net,69.8,71.7,57.2,75.1,155.4,Free
11394,Loggerhead,Alive,Pound net,69.9,72.1,52.2,67.5,155.4,Free
11395,Loggerhead,Alive,Pound net,69.9,72.1,52.2,67.5,155.4,Free
11396,Loggerhead,Alive,Pound net,69.9,72.1,52.2,67.5,155.4,Free
11397,Loggerhead,Alive,Pound net,69.9,72.1,52.2,67.5,155.4,Free
11398,Loggerhead,Alive,Skimmer Trawl,57.3,58.9,53.7,62.2,155.4,Free
11399,Loggerhead,Alive,Skimmer Trawl,57.3,58.9,53.7,62.2,155.4,Free
11400,Loggerhead,Alive,Live stranding,54.1,55.3,47.6,58.0,155.4,Free
11401,Loggerhead,Alive,Live stranding,54.1,55.3,47.6,58.0,155.4,Free
11402,Loggerhead,Alive,Pound net,54.6,55.8,46.3,58.2,155.4,Free
11403,Loggerhead,Alive,Pound net,54.6,55.8,46.3,58.2,155.4,Free
11404,Loggerhead,Alive,Pound net,54.6,55.8,46.3,58.2,155.4,Free
11405,Loggerhead,Alive,Pound net,54.6,55.8,46.3,58.2,155.4,Free
11406,Loggerhead,Alive,Hook and line,57.0,57.9,49.9,61.9,155.4,Free
11407,Loggerhead,Alive,Hook and line,57.0,57.9,49.9,61.9,155.4,Free
11408,Loggerhead,Alive,Live stranding,53.5,54.7,45.8,58.7,155.4,Free
11409,Loggerhead,Alive,Live stranding,53.5,54.7,45.8,58.7,155.4,Free
11410,Loggerhead,Alive,Pound net,59.9,61.1,52.4,63.8,155.4,Free
11411,Loggerhead,Alive,Pound net,59.9,61.1,52.4,63.8,155.4,Free
11412,Green,Alive,Pound net,29.8,27.5,23.4,31.4,78.7,Free
11413,Green,Alive,Pound net,29.8,27.5,23.4,31.4,78.7,Free
11414,Green,Alive,Pound net,28.7,29.3,23.9,29.3,78.7,Free
11415,Green,Alive,Pound net,28.7,29.3,23.9,29.3,78.7,Free
11416,Loggerhead,Alive,Skimmer Trawl,54.8,56.2,46.8,59.7,155.4,Free
11417,Loggerhead,Alive,Skimmer Trawl,54.8,56.2,46.8,59.7,155.4,Free
11418,Loggerhead,Alive,Pound net,43.9,44.2,38.3,47.6,884.4,Free
11419,Loggerhead,Alive,Pound net,43.9,44.2,38.3,47.6,884.4,Free
11420,Loggerhead,Alive,Pound net,57.0,58.1,51.0,59.0,547.6,Free
11421,Loggerhead,Alive,Pound net,57.0,58.1,51.0,59.0,547.6,Free
11422,Loggerhead,Alive,Pound net,73.4,74.6,60.0,78.1,160.5,Free
11423,Loggerhead,Alive,Pound net,73.4,74.6,60.0,78.1,160.5,Free
11424,Kemps_Ridley,Alive,Leased Pound Net,37.3,37.7,34.8,38.3,117.4,Free
11425,Kemps_Ridley,Alive,Leased Pound Net,37.3,37.7,34.8,38.3,117.4,Free
11426,Loggerhead,Alive,Pound net,62.3,63.5,51.6,65.8,782.6,Free
11427,Loggerhead,Alive,Pound net,62.3,63.5,51.6,65.8,782.6,Free
11428,Loggerhead,Alive,Gill net,74.9,75.6,62.4,81.5,130.8,Free
11429,Loggerhead,Alive,Gill net,74.9,75.6,62.4,81.5,130.8,Free
11430,Loggerhead,Alive,Pound net,54.4,55.7,44.7,59.0,203.5,Free
11431,Loggerhead,Alive,Pound net,54.4,55.7,44.7,59.0,203.5,Free
11432,Loggerhead,Alive,Pound net,57.9,59.3,51.4,63.1,792.8,Free
11433,Loggerhead,Alive,Pound net,57.9,59.3,51.4,63.1,792.8,Free
11434,Loggerhead,Alive,Pound net,77.0,78.8,63.9,82.1,1750.0,Free
11435,Loggerhead,Alive,Pound net,77.0,78.8,63.9,82.1,1750.0,Free
11436,Loggerhead,Alive,Gill net,58.3,59.4,49.0,62.5,77.1,Free
11437,Loggerhead,Alive,Gill net,58.3,59.4,49.0,62.5,77.1,Free
11438,Loggerhead,Alive,Gill net,65.0,65.3,61.6,67.2,119.4,Free
11439,Loggerhead,Alive,Gill net,65.0,65.3,61.6,67.2,119.4,Free
11440,Loggerhead,Alive,Leased Pound Net,49.2,50.1,40.2,53.3,155.4,Free
11441,Loggerhead,Alive,Leased Pound Net,49.2,50.1,40.2,53.3,155.4,Free
11442,Loggerhead,Alive,Gill net,79.6,81.0,64.5,85.5,1540.9,Free
11443,Loggerhead,Alive,Gill net,79.6,81.0,64.5,85.5,1540.9,Free
11444,Loggerhead,Alive,Gill net,58.3,59.4,48.9,61.6,70.1,Free
11445,Loggerhead,Alive,Gill net,58.3,59.4,48.9,61.6,70.1,Free
11446,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11447,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11448,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11449,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11450,Loggerhead,Alive,Leased Pound Net,59.1,60.5,50.6,62.2,130.5,Free
11451,Loggerhead,Alive,Leased Pound Net,59.1,60.5,50.6,62.2,130.5,Free
11452,Loggerhead,Alive,Leased Pound Net,59.1,60.5,50.6,62.2,130.5,Free
11453,Loggerhead,Alive,Leased Pound Net,59.1,60.5,50.6,62.2,130.5,Free
11454,Loggerhead,Alive,Leased Pound Net,58.3,59.8,50.2,62.6,155.4,Free
11455,Loggerhead,Alive,Leased Pound Net,58.3,59.8,50.2,62.6,155.4,Free
11456,Loggerhead,Alive,Leased Pound Net,58.3,59.8,50.2,62.6,155.4,Free
11457,Loggerhead,Alive,Leased Pound Net,58.3,59.8,50.2,62.6,155.4,Free
11458,Loggerhead,Alive,Gill net,63.9,65.2,54.5,69.4,130.1,Free
11459,Loggerhead,Alive,Gill net,63.9,65.2,54.5,69.4,130.1,Free
11460,Green,Alive,Pound net,29.8,94.5,74.3,31.4,78.7,Free
11461,Green,Alive,Pound net,29.8,94.5,74.3,31.4,78.7,Free
11462,Loggerhead,Alive,Gill net,59.3,60.2,50.0,63.5,1735.1,Free
11463,Loggerhead,Alive,Gill net,59.3,60.2,50.0,63.5,1735.1,Free
11464,Loggerhead,Alive,Leased Pound Net,50.4,51.7,43.1,53.7,105.3,Free
11465,Loggerhead,Alive,Leased Pound Net,50.4,51.7,43.1,53.7,105.3,Free
11466,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11467,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11468,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11469,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11470,Kemps_Ridley,Alive,Pound net,47.3,48.0,45.3,49.9,110.9,Free
11471,Kemps_Ridley,Alive,Pound net,47.3,48.0,45.3,49.9,110.9,Free
11472,Loggerhead,Alive,Pound net,72.5,73.7,58.9,78.2,155.4,Free
11473,Loggerhead,Alive,Pound net,72.5,73.7,58.9,78.2,155.4,Free
11474,Loggerhead,Alive,Pound net,71.1,72.1,59.7,77.4,155.4,Free
11475,Loggerhead,Alive,Pound net,71.1,72.1,59.7,77.4,155.4,Free
11476,Loggerhead,Alive,Pound net,67.4,68.0,57.0,73.6,155.4,Free
11477,Loggerhead,Alive,Pound net,67.4,68.0,57.0,73.6,155.4,Free
11478,Loggerhead,Alive,Pound net,56.4,57.4,48.9,63.0,155.4,Free
11479,Loggerhead,Alive,Pound net,56.4,57.4,48.9,63.0,155.4,Free
11480,Loggerhead,Alive,Pound net,65.9,67.3,55.6,73.7,1661.0,Free
11481,Loggerhead,Alive,Pound net,65.9,67.3,55.6,73.7,1661.0,Free
11482,Loggerhead,Alive,Pound net,65.9,67.3,55.6,73.7,1661.0,Free
11483,Loggerhead,Alive,Pound net,65.9,67.3,55.6,73.7,1661.0,Free
11484,Loggerhead,Alive,Pound net,63.7,64.9,51.6,68.3,155.4,Free
11485,Loggerhead,Alive,Pound net,63.7,64.9,51.6,68.3,155.4,Free
11486,Loggerhead,Alive,Pound net,56.0,56.7,47.3,60.8,155.4,Free
11487,Loggerhead,Alive,Pound net,56.0,56.7,47.3,60.8,155.4,Free
11488,Loggerhead,Alive,Pound net,71.7,73.4,61.2,76.8,155.4,Free
11489,Loggerhead,Alive,Pound net,71.7,73.4,61.2,76.8,155.4,Free
11490,Loggerhead,Alive,Pound net,62.3,49.4,46.7,67.5,155.4,Free
11491,Loggerhead,Alive,Pound net,62.3,49.4,46.7,67.5,155.4,Free
11492,Loggerhead,Alive,Pound net,74.6,77.2,60.7,80.7,155.4,Free
11493,Loggerhead,Alive,Pound net,74.6,77.2,60.7,80.7,155.4,Free
11494,Loggerhead,Alive,Pound net,58.7,60.0,51.3,65.3,155.4,Free
11495,Loggerhead,Alive,Pound net,58.7,60.0,51.3,65.3,155.4,Free
11496,Loggerhead,Alive,Pound net,62.7,64.4,52.3,67.2,155.4,Free
11497,Loggerhead,Alive,Pound net,62.7,64.4,52.3,67.2,155.4,Free
11498,Loggerhead,Alive,Pound net,69.6,71.7,58.0,75.7,155.4,Free
11499,Loggerhead,Alive,Pound net,69.6,71.7,58.0,75.7,155.4,Free
11500,Loggerhead,Alive,Pound net,73.7,75.4,63.4,80.4,155.4,Free
11501,Loggerhead,Alive,Pound net,73.7,75.4,63.4,80.4,155.4,Free
11502,Loggerhead,Alive,Pound net,66.3,68.0,56.7,72.1,155.4,Free
11503,Loggerhead,Alive,Pound net,66.3,68.0,56.7,72.1,155.4,Free
11504,Loggerhead,Alive,Pound net,66.5,68.0,58.2,72.7,155.4,Free
11505,Loggerhead,Alive,Pound net,66.5,68.0,58.2,72.7,155.4,Free
11506,Loggerhead,Alive,Pound net,53.0,54.0,45.2,57.8,155.4,Free
11507,Loggerhead,Alive,Pound net,53.0,54.0,45.2,57.8,155.4,Free
11508,Loggerhead,Alive,Pound net,55.3,56.7,46.1,60.2,155.4,Free
11509,Loggerhead,Alive,Pound net,55.3,56.7,46.1,60.2,155.4,Free
11510,Loggerhead,Alive,Pound net,56.9,57.7,47.0,67.5,155.4,Free
11511,Loggerhead,Alive,Pound net,56.9,57.7,47.0,67.5,155.4,Free
11512,Loggerhead,Alive,Pound net,52.0,53.3,43.7,56.3,155.4,Free
11513,Loggerhead,Alive,Pound net,52.0,53.3,43.7,56.3,155.4,Free
11514,Loggerhead,Alive,Pound net,60.7,62.3,51.6,65.1,155.4,Free
11515,Loggerhead,Alive,Pound net,60.7,62.3,51.6,65.1,155.4,Free
11516,Loggerhead,Alive,Pound net,65.0,66.4,57.1,73.2,155.4,Free
11517,Loggerhead,Alive,Pound net,65.0,66.4,57.1,73.2,155.4,Free
11518,Loggerhead,Alive,Pound net,56.4,57.5,46.7,60.5,155.4,Free
11519,Loggerhead,Alive,Pound net,56.4,57.5,46.7,60.5,155.4,Free
11520,Loggerhead,Alive,Pound net,56.5,57.7,47.6,60.8,155.4,Free
11521,Loggerhead,Alive,Pound net,56.5,57.7,47.6,60.8,155.4,Free
11522,Loggerhead,Alive,Pound net,56.5,57.7,47.6,60.8,155.4,Free
11523,Loggerhead,Alive,Pound net,56.5,57.7,47.6,60.8,155.4,Free
11524,Loggerhead,Alive,Pound net,61.5,62.9,52.0,66.4,155.4,Free
11525,Loggerhead,Alive,Pound net,61.5,62.9,52.0,66.4,155.4,Free
11526,Loggerhead,Alive,Pound net,66.5,67.4,55.3,71.6,155.4,Free
11527,Loggerhead,Alive,Pound net,66.5,67.4,55.3,71.6,155.4,Free
11528,Loggerhead,Alive,Pound net,71.5,72.0,53.5,76.2,155.4,Free
11529,Loggerhead,Alive,Pound net,71.5,72.0,53.5,76.2,155.4,Free
11530,Kemps_Ridley,Alive,Pound net,33.1,33.4,31.4,35.8,110.9,Free
11531,Kemps_Ridley,Alive,Pound net,33.1,33.4,31.4,35.8,110.9,Free
11532,Loggerhead,Alive,Pound net,55.5,56.9,45.9,61.4,155.4,Free
11533,Loggerhead,Alive,Pound net,55.5,56.9,45.9,61.4,155.4,Free
11534,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11535,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11536,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11537,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11538,Loggerhead,Alive,Pound net,56.6,57.4,46.0,61.9,155.4,Free
11539,Loggerhead,Alive,Pound net,56.6,57.4,46.0,61.9,155.4,Free
11540,Loggerhead,Alive,Pound net,57.5,59.0,49.9,62.5,155.4,Free
11541,Loggerhead,Alive,Pound net,57.5,59.0,49.9,62.5,155.4,Free
11542,Loggerhead,Dead,Dead Stranding,65.2,66.8,56.6,69.8,155.4,Free
11543,Loggerhead,Dead,Dead Stranding,65.2,66.8,56.6,69.8,155.4,Free
11544,Loggerhead,Alive,Gill net,66.1,67.9,55.5,70.3,779.9,Free
11545,Loggerhead,Alive,Gill net,66.1,67.9,55.5,70.3,779.9,Free
11546,Loggerhead,Alive,Pound net,59.8,60.3,50.7,63.2,155.4,Free
11547,Loggerhead,Alive,Pound net,59.8,60.3,50.7,63.2,155.4,Free
11548,Loggerhead,Alive,Pound net,57.7,59.1,50.7,62.0,155.4,Free
11549,Loggerhead,Alive,Pound net,57.7,59.1,50.7,62.0,155.4,Free
11550,Loggerhead,Alive,Pound net,57.7,59.1,50.7,62.0,155.4,Free
11551,Loggerhead,Alive,Pound net,57.7,59.1,50.7,62.0,155.4,Free
11552,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11553,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11554,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11555,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11556,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11557,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11558,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11559,Loggerhead,Alive,Pound net,62.0,63.3,52.3,66.1,211.6,Free
11560,Loggerhead,Dead,Gill net,59.2,59.9,50.0,65.5,113.1,Free
11561,Loggerhead,Dead,Gill net,59.2,59.9,50.0,65.5,113.1,Free
11562,Loggerhead,Alive,Gill net,55.5,54.5,46.3,59.0,653.6,Free
11563,Loggerhead,Alive,Gill net,55.5,54.5,46.3,59.0,653.6,Free
11564,Kemps_Ridley,Alive,Leased Pound Net,27.6,28.4,25.6,29.1,110.9,Free
11565,Kemps_Ridley,Alive,Leased Pound Net,27.6,28.4,25.6,29.1,110.9,Free
11566,Kemps_Ridley,Alive,Leased Pound Net,25.2,25.5,23.7,25.6,110.9,Free
11567,Kemps_Ridley,Alive,Leased Pound Net,25.2,25.5,23.7,25.6,110.9,Free
11568,Loggerhead,Alive,Leased Pound Net,63.6,64.6,54.5,69.4,132.0,Free
11569,Loggerhead,Alive,Leased Pound Net,63.6,64.6,54.5,69.4,132.0,Free
11570,Loggerhead,Alive,Leased Pound Net,52.0,54.0,44.7,56.7,189.7,Free
11571,Loggerhead,Alive,Leased Pound Net,52.0,54.0,44.7,56.7,189.7,Free
11572,Loggerhead,Alive,Leased Pound Net,62.3,71.3,66.2,67.5,105.5,Free
11573,Loggerhead,Alive,Leased Pound Net,62.3,71.3,66.2,67.5,105.5,Free
11574,Loggerhead,Alive,Leased Pound Net,68.5,70.1,56.7,74.0,114.0,Free
11575,Loggerhead,Alive,Leased Pound Net,68.5,70.1,56.7,74.0,114.0,Free
11576,Loggerhead,Alive,Leased Pound Net,62.3,63.6,52.2,64.6,177.0,Free
11577,Loggerhead,Alive,Leased Pound Net,62.3,63.6,52.2,64.6,177.0,Free
11578,Loggerhead,Alive,Gill net,62.0,63.2,54.2,66.9,593.7,Free
11579,Loggerhead,Alive,Gill net,62.0,63.2,54.2,66.9,593.7,Free
11580,Loggerhead,Alive,Leased Pound Net,53.6,55.5,46.6,56.8,91.1,Free
11581,Loggerhead,Alive,Leased Pound Net,53.6,55.5,46.6,56.8,91.1,Free
11582,Loggerhead,Alive,Gill net,71.4,72.7,60.9,76.2,137.0,Free
11583,Loggerhead,Alive,Gill net,71.4,72.7,60.9,76.2,137.0,Free
11584,Loggerhead,Dead,Dead Stranding,66.2,67.5,57.2,71.5,155.4,Free
11585,Loggerhead,Dead,Dead Stranding,92.5,95.0,96.0,67.5,155.4,Free
11586,Loggerhead,Dead,Dead Stranding,92.5,95.0,96.0,67.5,155.4,Free
11587,Loggerhead,Alive,Pound net,67.3,69.2,57.6,72.3,155.4,Free
11588,Loggerhead,Alive,Pound net,67.3,69.2,57.6,72.3,155.4,Free
11589,Loggerhead,Alive,Leased Pound Net,61.1,63.2,51.2,64.7,180.5,Free
11590,Loggerhead,Alive,Leased Pound Net,61.1,63.2,51.2,64.7,180.5,Free
11591,Green,Alive,Pound net,29.8,30.3,24.6,31.4,78.7,Free
11592,Loggerhead,Alive,Pound net,66.0,67.4,58.7,71.4,155.4,Free
11593,Loggerhead,Alive,Pound net,66.0,67.4,58.7,71.4,155.4,Free
11594,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,74.3,155.4,Free
11595,Loggerhead,Dead,Dead Stranding,62.3,63.6,52.2,74.3,155.4,Free
11596,Loggerhead,Dead,Pound net,58.4,59.0,51.0,66.0,155.4,Free
11597,Loggerhead,Dead,Pound net,58.4,59.0,51.0,66.0,155.4,Free
11598,Kemps_Ridley,Alive,Pound net,41.0,41.8,38.3,44.8,110.9,Free
11599,Kemps_Ridley,Alive,Pound net,41.0,41.8,38.3,44.8,110.9,Free
11600,Loggerhead,Alive,Leased Pound Net,63.4,64.9,54.2,68.3,213.9,Free
11601,Loggerhead,Alive,Leased Pound Net,63.4,64.9,54.2,68.3,213.9,Free
11602,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11603,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11604,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11605,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11606,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11607,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11608,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11609,Loggerhead,Alive,Pound net,62.3,63.6,52.2,67.5,155.4,Free
11610,Loggerhead,Alive,Leased Pound Net,64.8,65.9,54.3,67.9,144.4,Free
11611,Loggerhead,Alive,Leased Pound Net,64.8,65.9,54.3,67.9,144.4,Free
11612,Loggerhead,Alive,Leased Pound Net,64.8,65.9,54.3,67.9,144.4,Free
11613,Loggerhead,Alive,Leased Pound Net,64.8,65.9,54.3,67.9,144.4,Free
11614,Green,Alive,Leased Pound Net,31.6,32.2,25.3,32.2,78.7,Free
11615,Green,Alive,Leased Pound Net,31.6,32.2,25.3,32.2,78.7,Free
11616,Loggerhead,Alive,Leased Pound Net,63.1,65.6,53.4,69.2,221.4,Free
11617,Loggerhead,Alive,Leased Pound Net,63.1,65.6,53.4,69.2,221.4,Free
11618,Green,Alive,Leased Pound Net,27.3,27.8,22.2,28.3,64.0,Free
11619,Green,Alive,Leased Pound Net,27.3,27.8,22.2,28.3,64.0,Free
11620,Loggerhead,Alive,Leased Pound Net,57.7,57.9,49.0,61.3,225.7,Free
11621,Loggerhead,Alive,Leased Pound Net,57.7,57.9,49.0,61.3,225.7,Free
11622,Loggerhead,Alive,Leased Pound Net,55.8,57.3,49.8,59.8,143.4,Free
11623,Loggerhead,Alive,Leased Pound Net,55.8,57.3,49.8,59.8,143.4,Free
11624,Kemps_Ridley,Alive,Leased Pound Net,25.2,25.6,23.1,27.1,120.8,Free
11625,Kemps_Ridley,Alive,Leased Pound Net,25.2,25.6,23.1,27.1,120.8,Free
11626,Green,Alive,Leased Pound Net,26.5,26.7,22.0,27.3,53.1,Free
11627,Green,Alive,Leased Pound Net,26.5,26.7,22.0,27.3,53.1,Free
11628,Green,Alive,Leased Pound Net,28.7,29.3,23.1,30.7,78.7,Free
11629,Green,Alive,Leased Pound Net,28.7,29.3,23.1,30.7,78.7,Free
11630,Loggerhead,Alive,Leased Pound Net,67.2,68.2,54.6,70.1,110.3,Free
11631,Loggerhead,Alive,Leased Pound Net,67.2,68.2,54.6,70.1,110.3,Free
11632,Kemps_Ridley,Alive,Leased Pound Net,25.8,26.4,23.9,26.6,122.2,Free
11633,Kemps_Ridley,Alive,Leased Pound Net,25.8,26.4,23.9,26.6,122.2,Free
11634,Kemps_Ridley,Alive,Leased Pound Net,52.5,53.1,51.6,54.7,125.7,Free
11635,Kemps_Ridley,Alive,Leased Pound Net,52.5,53.1,51.6,54.7,125.7,Free
11636,Kemps_Ridley,Alive,Leased Pound Net,30.8,31.4,28.9,33.0,130.7,Free
11637,Kemps_Ridley,Alive,Leased Pound Net,30.8,31.4,28.9,33.0,130.7,Free
11638,Kemps_Ridley,Alive,Leased Pound Net,27.1,27.7,25.9,28.9,93.4,Free
11639,Kemps_Ridley,Alive,Leased Pound Net,27.1,27.7,25.9,28.9,93.4,Free
11640,Loggerhead,Alive,Gill net,67.2,68.4,54.3,72.3,155.4,Free
11641,Loggerhead,Alive,Gill net,67.2,68.4,54.3,72.3,155.4,Free
11642,Green,Alive,Leased Pound Net,32.9,33.6,27.3,35.7,78.7,Free
11643,Green,Alive,Leased Pound Net,32.9,33.6,27.3,35.7,78.7,Free
11644,Green,Alive,Leased Pound Net,26.8,27.1,21.7,28.4,43.7,Free
11645,Green,Alive,Leased Pound Net,26.8,27.1,21.7,28.4,43.7,Free
11646,Green,Alive,Leased Pound Net,30.7,31.2,25.2,32.7,78.7,Free
11647,Green,Alive,Leased Pound Net,30.7,31.2,25.2,32.7,78.7,Free
11648,Green,Alive,Leased Pound Net,27.9,28.7,22.9,29.6,78.7,Free
11649,Green,Alive,Leased Pound Net,27.9,28.7,22.9,29.6,78.7,Free
11650,Loggerhead,Alive,Leased Pound Net,61.7,62.7,61.6,57.4,138.6,Free
11651,Loggerhead,Alive,Leased Pound Net,61.7,62.7,61.6,57.4,138.6,Free
11652,Green,Alive,Leased Pound Net,28.1,28.6,23.9,29.8,78.7,Free
11653,Loggerhead,Alive,Leased Pound Net,69.2,71.5,55.5,74.4,124.3,Free
11654,Loggerhead,Alive,Leased Pound Net,69.2,71.5,55.5,74.4,124.3,Free
11655,Loggerhead,Alive,Leased Pound Net,68.7,70.6,54.9,74.4,155.4,Free
11656,Loggerhead,Alive,Leased Pound Net,68.7,70.6,54.9,74.4,155.4,Free
11657,Loggerhead,Alive,Leased Pound Net,68.7,70.6,54.9,74.4,155.4,Free
11658,Loggerhead,Alive,Leased Pound Net,68.7,70.6,54.9,74.4,155.4,Free
11659,Loggerhead,Alive,Pound net,70.2,71.5,55.7,74.7,155.4,Free
11660,Loggerhead,Alive,Pound net,70.2,71.5,55.7,74.7,155.4,Free
11661,Loggerhead,Alive,Pound net,70.2,71.5,55.7,74.7,155.4,Free
11662,Loggerhead,Alive,Pound net,70.2,71.5,55.7,74.7,155.4,Free
